Time  Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lon    GPS_Lat   GPS_Alt
sec   hPa      km        C       %      mPa       ppmv     DU     deg      m/s       C      uA       deg        deg       km     
  6336   16.12   27.901  -52.06    1.0   13.2710    8.2300  160.77  262.00   11.30    8.34    3.5300   36.69400   -1.30700 9000.000
  6338   16.10   27.909  -52.07    1.0   13.2711    8.2400  160.90  262.00   11.00    8.33    3.5300   36.69400   -1.30700 9000.000
  6340   16.08   27.917  -52.09    1.0   13.2716    8.2500  161.04  262.00   10.70    8.33    3.5300   36.69400   -1.30700 9000.000
  6342   16.06   27.925  -52.11    1.0   13.2727    8.2600  161.17  262.00   10.40    8.34    3.5300   36.69400   -1.30700 9000.000
  6344   16.03   27.937  -52.14    1.0   13.3111    8.3000  161.36  262.00   10.20    8.33    3.5400   36.69400   -1.30700 9000.000
  6346   16.00   27.949  -52.17    1.0   13.3120    8.3200  161.56  262.00   10.00    8.33    3.5400   36.69400   -1.30700 9000.000
  6348   15.97   27.961  -52.19    1.0   13.3128    8.3400  161.76  262.00    9.80    8.33    3.5400   36.69400   -1.30700 9000.000
  6350   15.95   27.969  -52.14    1.0   13.2752    8.3200  161.89  262.00    9.60    8.33    3.5300   36.69500   -1.30700 9000.000
  6352   15.94   27.973  -52.12    1.0   13.3132    8.3500  161.95  261.00    9.50    8.32    3.5400   36.69500   -1.30700 9000.000
  6354   15.91   27.986  -52.11    1.0   13.3140    8.3700  162.15  261.00    9.50    8.32    3.5400   36.69500   -1.30700 9000.000
  6356   15.89   27.994  -52.10    1.0   13.2764    8.3600  162.28  261.00    9.40    8.32    3.5300   36.69500   -1.30700 9000.000
  6358   15.87   28.002  -52.11    1.0   13.2770    8.3700  162.42  260.00    9.50    8.32    3.5300   36.69500   -1.30700 9000.000
  6360   15.85   28.010  -51.84    1.0   13.2771    8.3800  162.55  260.00    9.60    8.31    3.5300   36.69500   -1.30700 9000.000
  6362   15.83   28.018  -51.37    1.0   13.2395    8.3600  162.68  260.00    9.70    8.31    3.5200   36.69600   -1.30700 9000.000
  6364   15.81   28.027  -51.26    1.0   13.2019    8.3500  162.81  260.00    9.90    8.31    3.5100   36.69600   -1.30700 9000.000
  6366   15.78   28.039  -51.42    1.0   13.2404    8.3900  163.01  259.00   10.10    8.30    3.5200   36.69600   -1.30700 9000.000
  6368   15.76   28.047  -51.53    1.0   13.2410    8.4000  163.14  259.00   10.40    8.30    3.5200   36.69600   -1.30700 9000.000
  6370   15.75   28.051  -51.60    1.0   13.2408    8.4100  163.21  259.00   10.70    8.29    3.5200   36.69600   -1.30700 9000.000
  6372   15.73   28.059  -51.68    1.0   13.2032    8.3900  163.34  259.00   11.00    8.29    3.5100   36.69700   -1.30700 9000.000
  6374   15.70   28.072  -51.73    1.0   13.2422    8.4300  163.54  259.00   11.30    8.29    3.5200   36.69700   -1.30700 9000.000
  6376   15.68   28.080  -51.76    1.0   13.2428    8.4500  163.67  259.00   11.60    8.29    3.5200   36.69700   -1.30700 9000.000
  6378   15.66   28.088  -51.76    1.0   13.2429    8.4600  163.81  259.00   11.90    8.28    3.5200   36.69700   -1.30700 9000.000
  6380   15.63   28.101  -51.76    1.0   13.2056    8.4500  164.01  259.00   12.10    8.28    3.5100   36.69700   -1.30700 9000.000
  6382   15.61   28.109  -51.79    1.0   13.2066    8.4600  164.14  259.00   12.30    8.29    3.5100   36.69800   -1.30700 9000.000
  6384   15.59   28.117  -51.84    1.0   13.2072    8.4700  164.28  259.00   12.50    8.29    3.5100   36.69800   -1.30700 9000.000
  6386   15.57   28.126  -51.88    1.0   13.2078    8.4800  164.41  259.00   12.60    8.29    3.5100   36.69800   -1.30700 9000.000
  6388   15.55   28.134  -51.86    1.0   13.1702    8.4700  164.54  259.00   12.60    8.29    3.5000   36.69800   -1.30700 9000.000
  6390   15.53   28.142  -51.82    1.0   13.1708    8.4800  164.68  259.00   12.60    8.29    3.5000   36.69900   -1.30700 9000.000
  6392   15.51   28.151  -51.78    1.0   13.1709    8.4900  164.81  259.00   12.50    8.28    3.5000   36.69900   -1.30600 9000.000
  6394   15.49   28.159  -51.64    1.0   13.1705    8.5000  164.95  259.00   12.40    8.26    3.5000   36.69900   -1.30600 9000.000
  6396   15.47   28.167  -51.51    1.0   13.1711    8.5100  165.08  259.00   12.20    8.26    3.5000   36.69900   -1.30600 9000.000
  6398   15.45   28.176  -51.51    1.0   13.1717    8.5300  165.21  259.00   12.00    8.26    3.5000   36.70000   -1.30600 9000.000
